tweet,label 
"الله لا يعطي العافيه ولا الصحه للاخوان المفلسين , الله لا يوفقهم ولا يجمعهم الاخونجيه هم وعيالهم على صحن طبيخ , الله يجعل السرطان يمشي بجسم الاخوان المفلسين مطايا وكلاب الفرس
",1
"
",1
"والله حرق لاخوات الكلب
",1
"·          رائع والله اصبت القول الاسف لاكن مافي أي حدآ بيستحمل الانتقآد ؟؟
",1
" بسعد ربك وصباحك عسل انت وكل من قال انا اردني وبحب القياده الهاشميه وتراب الاردن وسنح الاخوان ولاد كلب على هالصبح
",1
" حكي فاضي
",1
"هههههههه ولكو ما إحنا ميتين من دون هالوسطه
",1
" وعرض اختي انك لاسع ياادمن عساس لو بدها تضرب من هسة خايفة منك
",1
" تخسا هما وكل واحد بشد عأيدهم مشكلتو شعب سوري يدعون البراءه وهم في قمة النذاله
",1
" المعنى الحقيقي لعاااهاتك يا وطن
",1
" مين بشار العاهة هاد الي بهدد، اي عند الجد والله للنساء والبنات تتطلعن قبل الرجال في هالحالة ونلعن ابو الساعة اللي طلعت بشار وغيره شو هالحكي، الاردن قوي بجيشة وقائده فعلاا هززلت قال سوريا قال ولا النعامة او رقبة عالية بدهها قص
",1
" انشالله انو يطلع كلام فاضي لانو اذا ضربت سوريا الاردن رح اتصير حرب عالمية ثالثة وما رح اتخلص غير لما نتخزق
",1
"يا غبي كوادر الإخوان المسلمين في كل يقعة من هالأرض ,, وهمه من الشعب ,,, كيف بدهم يضربوا أرضهم ,,, إصحى !!
",1
"لى جماعه الاخوان الخسيسة كيف بدكو الوطن يتصلح وانتو قسمتوه لفريقيين كل واحد منكم اخدنا لمطرح ومش عارفين واصليين لوين
",1
"الا لعنة الله على الشيعة الى يوم الدين
",1
"خسئو وخسئ امثالهم ومن طاوعهم
",1
"فانا اناشد الحكومة الاردنية بألافراج عن اسرى السلفيين التوحيدين الموجودين في سجونهم
",1
"وذلك ليذوقوا ايران وسوريا وشيعتهم وبال امرهم
",1
"ويحطمو رؤوسهم بارجلهم
",1
"فهم ادرى واخبر لا وبل اكثر انكارا"" للشيعة  وامثالهم
",1
"حفظ الله وطننا من ايدي المنافقين المتأردنين
",1
"ومن خسئ الشيعة اخوان القردة و الخنازير
",1
"وادم علينا يارب نعمة الامن والامان وسائر بلاد المسلمين
",1
" لو يطلع عليهم 10 من مخيم اربد و 10 من مخيم الحصن و 20 من مخيم الزرقا و 30 من مخيم عمان و 20 من مخيم البلقاء و 20 من مخيم الشهيد عزمي المفتي بفضحو عرضاتهم كلهم
",1
"فشرت عين الشيعة والله بنحرقهم حر
",1
"الله حيك شيخ ابراهيم بالفعل حكم يا نشمي
",1
" الله الله ياشيخ ابراهيم ..حكم والله يسعد مساااااااك يارب
",1
"انا شوفت وقاحه بس زاي وقاحة الاخوان ما شوفت.
",1
" كافر ملعون جهنم باذن اللة
",1
"ههههههههههههه شكلو عمرو ماشاف كاميرا تصورو
",1
"هههههههههههههههههههههههههههههه­ههههه بكفي القعدة تبعته
",1
"الراجل الابس ثوب عليه جاكيت شكله مسطول من جنوب السودان 
",1
"والله ذا الادمي معاق
",1
"خرى عليك
",1
"اخرسي صحيح ما تفهمي
",1
"حيوان
",1
"قلة ادب 
",1
"بارد ومصقع
",1
"يلعن امك 
",1
"ماعندك شرف 
",1
"يلعنك نذل 
",1
"واحد واطي 
",1
"اهبل ولك 
",1
"يلعن ابوك 
",1
"منيك ولك 
",1
"نذاله ههههههههههههههههه
",1
"يلعن شرف خواتك 
",1
"واحد هامل 
",1
"فشرت عينك 
",1
"صرماتي براس اهلك
",1
"ولك واحد كندرة 
",1
"يلعن الساعة الي بشرت فيك
",1
"عيب عليك ماتستحي
",1
"الله يخزيك
",1
"شو هالمنشور الوسخ 
",1
"ربي يكون بالعون ياأخي فقد احزنني كلامك
",1
"""فلماااا الحزن فلقد اصبح الحزن صديقي
",1
"الوحيد الذي لايتركني ولو لحظه""
",1
"""ما بدي غير 10 يعملو لايك للبيج
",1
"كله لايك لا اتفشلوني
",1
"ملاحظه : الكبسه ما بتكهرب والله""
",1
"
",1
"شو الاشي الي بيضحك (ما ازنخك)
",1
"ما ازنخ منك إلى هاي الروابط اللي بتسم البدن.... بتتعب يعني لما توخد الصورة وتنزلها تنزيل عادي
",1
"نا بدي نموذج لسبونج بوب ههههههههههههههههه
",1
"""ههههههههههههههههه هدول مجانين ... اكيد ما بوافق مش هبلة انا
",1
"رح اجتهد باني اكون حلوة يوم عرسي مش اكون متل القردة ""
",1
"الله يجعل ابوك وامك من اهل النار اذا بتعيد هالحركه مره ثانيه
",1
"نادرا ما بتصير لو انه الشعب بتطور وبيتعلم مع الوقت
",1
"اكيد لا في عندك ناس بتفهم ووفي ناس عند الاجانب ما بتفهم
",1
"الله يوخدها
",1
"قصد وهو كبير
",1
"والله انا خايف انو طخوا بعد هاي الصورة 
",1
""" شو نوع الحشيش ؟؟
",1
"""
",1
"خنقوووني
",1
"فاشله
",1
"إلى بشار الاسد : كــــس أخـــتـــــك :)
",1
"و إلى أسماء الاسد : كـــس أخـــت زوجـــك :)
",1
"الى ابن بشار الاسد: كس اخت ابوك:)
",1
"ﺍﺳﺘﻌﻤﺎﺭ ﺷﻮ ﻳﺎﺣﻤﺎﺭ ﺍﺑﻦ ﺍﻟﺤﻤﺎﺭ ﻫﺪﻣﺖ ﻟﺒﻴﻮﺕ ﻭﺷﺮﺩﺕ ﺍﻟﺸﻌﺐ ﻳﺎﺑﻦ ﺍﻟﺰﺍﻧﻴﻪ ﺍﻟﻌﻠﻮﻳﻪ ﻭﺍﻟﺸﻴﻌﻪ ﺳﻮﻑ تسحقون
",1
"خراي على احسن علوي ومحب لهاجحش !! خربت سورية ياكلب
",1
"""رعب وخوف عاوجهك ياجبان ...
",1
"ولك تفيييه عليك
",1
"""
",1
"رئيس مو عارف يحكي حرف الاس .. روح تخيب ولك يلعنها انيسه على هيك جحش خلفتو
",1
"يلعن روحك
",1
